name,city,verdict,confidence,website_found,domain,phone,address,rating,category,gmaps_url,evidence,phases_completed
ORA Thai Spa,Lucknow,has_website,95,https://orathaispa.com,orathaispa.com,,,48695,spas,,"Phase1: 50 domain variants generated;   ✅ orathaispa.com → MATCH: full biz name in content, biz+city in title, biz+city within 150 chars, domain == biz name",1
UNIVERSE THE SPA,Lucknow,has_website,95,https://universethespa.in,universethespa.in,,,48695,spas,,"Phase1: 50 domain variants generated;   universethespa.com → 200 (PARKED);   universethespa.com → 200 (PARKED);   ✅ universethespa.in → MATCH: full biz name in content, address mentions Lucknow, domain == biz name",1
"Ode Spa Wellness - Domestic Airport , Lucknow",Lucknow,no_website,93,,,,,48695,spas,,"Phase1: 30 domain variants generated; Phase2: 15 search results across engines;   LangSearch: address mentions Lucknow, branch/outlet in city mentioned; Phase3: No social profiles found; Score: no_site=138, has_site=35, net=103, phases=3/5",3
Lavana Spa,Lucknow,has_website,95,https://lavanaspa.in,lavanaspa.in,,,48695,spas,,"Phase1: 45 domain variants generated;   ✅ lavanaspa.in → MATCH: full biz name in content, biz name in title, domain == biz name",1
Autumn Spa,Lucknow,has_website,90,https://allseasonsstay.com/spa.aspx,,,,48695,spas,,"Phase1: 45 domain variants generated;   theautumn.co.in → 200 (PARKED);   theautumn.co.in → 200 (PARKED);   autumn-spa.com → 200 (PARKED);   autumn-spa.com → 200 (PARKED);   autumn.net → 200 (PARKED);   autumn.net → 200 (PARKED); Phase2: 15 search results across engines;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars",2
"Spa Life - Best Spa in Gomti Nagar, Massage Centre in Lucknow",Lucknow,no_website,60,,,,,48695,spas,,"Phase1: 30 domain variants generated; Phase2: 10 search results across engines;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow, branch/outlet in city mentioned; Phase3: No social profiles found; Low confidence — needs manual review; Score: no_site=138, has_site=124, net=14, phases=3/5",3
Moon Valley Unisex Spa,Lucknow,has_website,90,https://readymap.in/eu/257128/147440,,,,48695,spas,,"Phase1: 55 domain variants generated; Phase2: 9 search results across engines;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars",2
Wings Spa - Best Spa in Aliganj | Spa Near me | Thai Spa in Nirala Nagar | Spa Centre,Lucknow,no_website,93,,,,,48695,spas,,"Phase1: 55 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=253, has_site=0, net=253, phases=3/5",3
Thai Square Spa and Salon,Lucknow,has_website,85,https://threebestrated.in/massage-therapy-in-lucknow-up,,,,48695,spas,,Phase1: 55 domain variants generated; Phase2: 10 search results across engines;   LangSearch: full biz name in content;   ✅ Search confirmed: full biz name in content,2
The Ark Spalon - Spa in Gomti Nagar - Spa In Lucknow - Massage Spa Lucknow,Lucknow,no_website,80,,,,,48695,spas,,"Phase1: 45 domain variants generated; Phase2: 15 search results across engines;   LangSearch: branch/outlet in city mentioned;   LangSearch: branch/outlet in city mentioned;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow, branch/outlet in city mentioned;   LangSearch: branch/outlet in city mentioned;   LangSearch: address mentions Lucknow; Phase3: No social profiles found; Score: no_site=198, has_site=142, net=56, phases=3/5",3
The Saloon Spa,Lucknow,has_website,95,https://thesaloonspa.in,thesaloonspa.in,,,48695,spas,,"Phase1: 55 domain variants generated;   ✅ thesaloonspa.in → MATCH: full biz name in content, biz name in title, domain == biz name",1
Head 2 Toe Spa,Lucknow,has_website,90,https://magicpin.in/india/Lucknow/Chowk/Spa/?amp=1,,,,48695,spas,,"Phase1: 50 domain variants generated;   head-2-toe.com → 403 (PARKED);   head-2-toe.com → 403 (PARKED); Phase2: 5 search results across engines;   ✅ LangSearch confirmed: full biz name in content, address mentions Lucknow",2
Thai e spa,Lucknow,has_website,95,https://thaiespa.co.in,thaiespa.co.in,,,48695,spas,,"Phase1: 50 domain variants generated;   ✅ thaiespa.co.in → MATCH: full biz name in content, biz name in title, address mentions Lucknow, domain == biz name, branch/outlet in city mentioned",1
The new Version spa Lucknow,Lucknow,has_website,90,https://directmap.in/en/%E0%A4%B2%E0%A4%96%E0%A4%A8%E0%A4%8A/23996,,,,48695,spas,,"Phase1: 45 domain variants generated; Phase2: 10 search results across engines;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars",2
Urban Spa And Salon,Lucknow,has_website,90,https://tralix.one/uttar-pradesh/spa-lucknow/urban-spa-and-salon/,,,,48695,spas,,"Phase1: 50 domain variants generated; Phase2: 10 search results across engines;   LangSearch: full biz name in content, domain ≈ biz name;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars, address mentions Lucknow, branch/outlet in city mentioned",2
Grand Thai Spa,Lucknow,has_website,95,https://grandthaispa.in,grandthaispa.in,,,48695,spas,,"Phase1: 50 domain variants generated;   ⚠️ thegrandthaispa.com → same-name in LUDHIANA;   ⚠️ thegrandthaispa.com → same-name in LUDHIANA;   ✅ grandthaispa.in → MATCH: full biz name in content, biz+city in title, biz+city within 150 chars, domain == biz name",1
Rose Body Spa,Lucknow,has_website,90,https://tralix.one/uttar-pradesh/spa-lucknow/rose-body-spa/,,,,48695,spas,,"Phase1: 50 domain variants generated;   ⚠️ rosebodyspa.com → same-name in DELHI; Phase2: 15 search results across engines;   LangSearch: address mentions Lucknow;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars, address mentions Lucknow, branch/outlet in city mentioned",2
Davinci Spa Home Massage Service in Lucknow,Lucknow,no_website,85,,,,,48695,spas,,"Phase1: 30 domain variants generated; Phase2: 10 search results across engines; Phase3: No social profiles found; Score: no_site=138, has_site=68, net=70, phases=3/5",3
Tattva Wellness Spa,Lucknow,has_website,90,https://tattvaspa.com/locations/day-spa-in-lucknow/,,,,48695,spas,,"Phase1: 50 domain variants generated; Phase2: 10 search results across engines;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars, address mentions Lucknow",2
Meraki Unisex Spa,Lucknow,has_website,90,https://wanderlog.com/place/details/10381503/meraki-unisex-spa,,,,48695,spas,,"Phase1: 50 domain variants generated; Phase2: 15 search results across engines;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars",2
Let's Relax - The Original Thai Spa,Lucknow,no_website,93,,,,,48695,spas,,"Phase1: 55 domain variants generated; Phase2: 10 search results across engines; Phase3: No social profiles found; Score: no_site=238, has_site=0, net=238, phases=3/5",3
Acai Spa- Best Spa in Lucknow / Massage / Spa / Best Spa in Gomti Nagar / Thai Spa in Lucknow,Lucknow,no_website,85,,,,,48695,spas,,"Phase1: 30 domain variants generated; Phase2: 10 search results across engines;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow; Phase3: No social profiles found; Score: no_site=138, has_site=60, net=78, phases=3/5",3
golden beauty spa centre - spa massage Lucknow,Lucknow,no_website,93,,,,,48695,spas,,"Phase1: 30 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=153, has_site=0, net=153, phases=3/5",3
Myla Thai Spa,Lucknow,no_website,93,,,,,48695,spas,,"Phase1: 50 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=243, has_site=0, net=243, phases=3/5",3
Body Spa Hazratganj,Lucknow,has_website,90,https://tralix.one/uttar-pradesh/spa-lucknow/,,,,48695,spas,,"Phase1: 25 domain variants generated; Phase2: 9 search results across engines;   ✅ LangSearch confirmed: full biz name in content, address mentions Lucknow",2
RV the Body Spa Lucknow Thai Spa & Salon,Lucknow,no_website,93,,,,,48695,spas,,"Phase1: 55 domain variants generated; Phase2: 10 search results across engines;   LangSearch: address mentions Lucknow; Phase3: No social profiles found; Score: no_site=238, has_site=75, net=163, phases=3/5",3
The Body Spa,Lucknow,has_website,90,https://wanderlog.com/place/details/10381506,,,,48695,spas,,"Phase1: 55 domain variants generated;   thebodyspa.com → 200 (PARKED);   thebodyspa.com → 200 (PARKED);   ⚠️ thebodyspa.in → same-name in KOLKATA;   ⚠️ thebodyspa.in → same-name in KOLKATA;   ⚠️ thebodyspa.co.in → same-name in KOLKATA;   ⚠️ thebodyspa.co.in → same-name in KOLKATA; Phase2: 15 search results across engines;   LangSearch: full biz name in content;   LangSearch: full biz name in content;   LangSearch: full biz name in content;   ✅ LangSearch confirmed: full biz name in content, addr...",2
Fusion Aura Spa -Day Night Outcall Spa,Lucknow,no_website,93,,,,,48695,spas,,"Phase1: 55 domain variants generated; Phase2: 10 search results across engines;   LangSearch: address mentions Lucknow;   LangSearch: branch/outlet in city mentioned; Phase3: No social profiles found; Score: no_site=238, has_site=55, net=183, phases=3/5",3
Candy Thai Spa Lucknow,Lucknow,no_website,93,,,,,48695,spas,,"Phase1: 30 domain variants generated; Phase2: 5 search results across engines; Phase3: No social profiles found; Score: no_site=166, has_site=0, net=166, phases=3/5",3
The Pink Spalon - Spa In Gomti Nagar - Spa In Lucknow - Massage Spa Lucknow,Lucknow,no_website,93,,,,,48695,spas,,"Phase1: 45 domain variants generated; Phase2: 14 search results across engines;   LangSearch: address mentions Lucknow; Phase3: No social profiles found; Score: no_site=198, has_site=50, net=148, phases=3/5",3
Golden Body Spa - Body Spa Service Alambagh,Lucknow,has_website,90,https://cherryglitz.com/lucknow/shop/tql5UnR8tm-golden-body-spa-body-spa-service-alambagh,,,,48695,spas,,"Phase1: 30 domain variants generated; Phase2: 5 search results across engines;   LangSearch: address mentions Lucknow;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars",2
Love Beauty Saloon & Spa,Lucknow,no_website,93,,,,,48695,spas,,"Phase1: 55 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=251, has_site=0, net=251, phases=3/5",3
Sultan King Spa,Lucknow,has_website,90,https://www.mappls.com/place-sultan+king+spa-khandari+bazaar-lal+bagh-lucknow-uttar+pradesh-226001-9GUJ4Y@zdata=MjYuODQzMDc5KzgwLjkzNjk1NysxNys5R1VKNFkrK25yed,,,,48695,spas,,"Phase1: 50 domain variants generated; Phase2: 10 search results across engines;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars",2
City Aroma Thai Spa Lucknow,Lucknow,no_website,90,,,,,48695,spas,,"Phase1: 30 domain variants generated; Phase2: 5 search results across engines;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow; Phase3: No social profiles found; Score: no_site=140, has_site=45, net=95, phases=3/5",3
Triangle Thai Spa,Lucknow,has_website,95,https://trianglethaispa.com,trianglethaispa.com,,,48695,spas,,"Phase1: 50 domain variants generated;   ✅ trianglethaispa.com → MATCH: full biz name in content, biz name in title, domain == biz name",1
Eden spa Hazratganj,Lucknow,has_website,90,https://www.top-rated.online/cities/Lucknow/place/p/21438435/Eden+spa+Hazratganj-Massage+Center+in+Lucknow,,,,48695,spas,,"Phase1: 25 domain variants generated; Phase2: 10 search results across engines;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars, address mentions Lucknow",2
Honey Spa,Lucknow,has_website,95,https://honeyspa.co.in,honeyspa.co.in,,,48695,spas,,"Phase1: 45 domain variants generated;   thehoneyspa.in → 200 (PARKED);   thehoneyspa.in → 200 (PARKED);   thehoney.com → 200 (PARKED);   thehoney.com → 200 (PARKED);   ✅ honeyspa.co.in → MATCH: full biz name in content, biz+city in title, biz+city within 150 chars, domain == biz name, branch/outlet in city mentioned",1
The Cloud Spa & Wellness Center - Gomti Nagar,Lucknow,no_website,93,,,,,48695,spas,,"Phase1: 45 domain variants generated; Phase2: 5 search results across engines; Phase3: No social profiles found; Score: no_site=198, has_site=10, net=188, phases=3/5",3
Sea Salt Spa,Lucknow,has_website,90,https://www.mappls.com/place-sea+salt+spa-a1531-lekhraj+road-liberty+colony+park-sarvodaya+nagar-indira+nagar-lucknow-uttar+pradesh-226016-9G92YK@zdata=MjYuODc3NTYzKzgwLjk3NjA5NCsxNys5RzkyWUsrK25yed,,,,48695,spas,,"Phase1: 50 domain variants generated;   seasaltspa.com → 403 (PARKED);   seasaltspa.com → 403 (PARKED);   ⚠️ seasaltspa.co.in → same-name in THANE;   ⚠️ seasaltspa.co.in → same-name in THANE;   seasalt.co.in → 200 (PARKED);   seasalt.co.in → 200 (PARKED); Phase2: 15 search results across engines;   ✅ LangSearch confirmed: full biz name in content, address mentions Lucknow",2
Neha Queen Spa,Lucknow,no_website,93,,,,,48695,spas,,"Phase1: 50 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=243, has_site=0, net=243, phases=3/5",3
Signature Unisex Salon & Spa,Lucknow,no_website,93,,,,,48695,spas,,"Phase1: 55 domain variants generated; Phase2: 15 search results across engines;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow;   LangSearch: full biz name in content;   LangSearch: address mentions Lucknow;   LangSearch: full biz name in content; Phase3: No social profiles found; Score: no_site=250, has_site=80, net=170, phases=3/5",3
Bronce Spa & Massage Centre Alambagh,Lucknow,no_website,80,,,,,48695,spas,,"Phase1: 30 domain variants generated; Phase2: 9 search results across engines;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow; Phase3: No social profiles found; Score: no_site=145, has_site=90, net=55, phases=3/5",3
Golden Glow Massage and Spa - Massage Center Gomti Nagar,Lucknow,has_website,90,https://tralix.one/uttar-pradesh/spa-lucknow/golden-glow-massage-and-spa-massage-center-gomti-nagar/,,,,48695,spas,,"Phase1: 30 domain variants generated; Phase2: 15 search results across engines;   ✅ LangSearch confirmed: full biz name in content, address mentions Lucknow, branch/outlet in city mentioned",2
Aura thai spa,Lucknow,has_website,90,https://city.webindia123.com/d-t/uttar-pradesh/lucknow/aura-thai-spa/12638/,,,,48695,spas,,"Phase1: 50 domain variants generated;   theaurathaispa.in → 200 (PARKED);   theaurathaispa.in → 200 (PARKED);   aurathaispa.com → 403 (PARKED);   aurathaispa.com → 403 (PARKED);   ⚠️ aurathaispa.in → same-name in MUMBAI;   ⚠️ aurathaispa.in → same-name in MUMBAI; Phase2: 14 search results across engines;   LangSearch: full biz name in content, domain ≈ biz name;   LangSearch: full biz name in content;   LangSearch: full biz name in content, domain ≈ biz name;   ✅ LangSearch confirmed: full biz n...",2
